#,*EventCODE,*EventType,*Action ( Reboot + 3+ shutdown) or Error/Warning/Info/Busy/Idle/Stop,"Response to negative options selected by the user - Cancel, No etc","*SourceComponent , mandatory if Ack is true",Yes/No,High/Medium/Low/None,True/False,EnglishString,Ok-Yes+No-Continue+Stop-Ok+Cancel,Yes/No,EventInfo
#EventId,EventMacro,EventType,ActionTypePositive,ActionTypeNegative,Source,AlarmTone,*LogLevel,UserLog,EventString,GUIEvent,StatusBarIcon,EventInfo
50528279,ERROR_DCL_CONFIG_HW_CFG_FORMAT_ERROR_FCT,Error,,,,,Low,FALSE,,,,
50528280,ERROR_DCL_CONFIG_HW_CFG_FORMAT_ERROR_DEV,Error,,,,,Low,FALSE,,,,
50528288,ERROR_DCL_CONFIG_CAN_MSG_CFG_OPEN_FAILED,Error,,,,,Low,FALSE,,,,
50528289,ERROR_DCL_CONFIG_CAN_MSG_CFG_PARSE_ERROR,Error,,,,,Low,FALSE,,,,
50528290,ERROR_DCL_CONFIG_CAN_MSG_CFG_FORMAT_ERROR,Error,,,,,Low,FALSE,,,,
50528291,ERROR_DCL_CONFIG_CAN_MSG_CFG_VERSION_ERROR,Error,,,,,Low,FALSE,,,,
50528292,ERROR_DCL_CONFIG_CAN_MSG_CFG_FORMAT_ERROR_BASE,Error,,,,,Low,FALSE,,,,
50528293,ERROR_DCL_CONFIG_CAN_MSG_CFG_FORMAT_ERROR_FCT,Error,,,,,Low,FALSE,,,,
50528294,ERROR_DCL_CONFIG_CAN_MSG_CFG_FORMAT_ERROR_MSG,Error,,,,,Low,FALSE,,,,
50528304,ERROR_DCL_CONFIG_PROCSETTING_OPEN_FAILED,Error,,,,,Low,FALSE,,,,
50528305,ERROR_DCL_CONFIG_PROCSETTING_PARSE_ERROR,Error,,,,,Low,FALSE,,,,
50528306,ERROR_DCL_CONFIG_PROCSETTING_FORMAT_ERROR,Error,,,,,Low,FALSE,,,,
50528307,ERROR_DCL_CONFIG_PROCSETTING_VERSION_ERROR,Error,,,,,Low,FALSE,,,,
50528320,ERROR_DCL_CONFIG_CAN_NODE_IDLE_TIMEOUT,Error,,,,,Low,FALSE,,,,
50528321,ERROR_DCL_CONFIG_CAN_NODE_ERROR,Error,,,,,Low,FALSE,,,,
50528336,ERROR_DCL_CONFIG_DEVICE_TYPE_INVALID,Error,,,,,Low,FALSE,,,,
50528337,ERROR_DCL_CONFIG_FINISHED,Error,,,,,Low,FALSE,,,,
50659329,ERROR_DCL_CANBUS_WRITE,Error,,,,,Low,FALSE,,,,
50724865,ERROR_DCL_DIAG_FINISHED,Error,,,,,Low,FALSE,,,,
50790401,ERROR_DCL_NODE_TIMEOUT_INIT,Error,,,,,Low,FALSE,,,,
50790402,ERROR_DCL_NODE_TIMEOUT_CONFIG,Error,,,,,Low,FALSE,,,,
50790403,ERROR_DCL_NODE_INIT_WRONG_CHANNEL_COUNT,Error,,,,,Low,FALSE,,,,
50790404,ERROR_DCL_NODE_CONFIG_INVALID_MODULE,Error,,,,,Low,FALSE,,,,
50790405,ERROR_DCL_NODE_CONFIG_UNEXP_CANMSG,Error,,,,,Low,FALSE,,,,
50790406,ERROR_DCL_NODE_TIMEOUT_FCT_CONFIG,Error,,,,,Low,FALSE,,,,
50790407,ERROR_DCL_NODE_HEARTBEAT_TIMEOUT,Error,,,,,Low,FALSE,,,,
50790408,ERROR_DCL_NODE_HARDWAREID_INTERVALL,Error,,,,,Low,FALSE,,,,
50790409,ERROR_DCL_NODE_HWID_REC_INVALID_STATE,Error,,,,,Low,FALSE,,,,
50790410,ERROR_DCL_NODE_INVALID_STATE,Error,,,,,Low,FALSE,,,,
50790411,ERROR_DCL_NODE_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
50790412,ERROR_DCL_NODE_FCT_CALL_FAILED,Error,,,,,Low,FALSE,,,,
50790413,ERROR_DCL_NODE_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
50790414,EVENT_DCL_INODE_SET_NODE_STATE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790415,EVENT_DCL_NODE_SET_NODE_STATE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790426,EVENT_DCL_NODE_SET_NODE_STATE_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790427,EVENT_DCL_INODE_REQ_NODE_STATE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790428,EVENT_DCL_NODE_REQ_NODE_STATE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790429,EVENT_DCL_NODE_REQ_NODE_STATE_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790431,EVENT_DCL_INODE_REQ_EMCY_STOP_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790432,EVENT_DCL_NODE_REQ_EMCY_STOP_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790433,EVENT_DCL_NODE_REQ_EMCY_STOP_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790434,EVENT_DCL_INODE_REQ_RESET_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790435,EVENT_DCL_NODE_REQ_RESET_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790436,EVENT_DCL_NODE_REQ_RESET_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790437,EVENT_DCL_INODE_CONV_STATISTICS_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790438,EVENT_DCL_NODE_CONV_STATISTICS_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790439,EVENT_DCL_NODE_CONV_STATISTICS_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790440,EVENT_DCL_INODE_REQ_DATA_RESET_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790441,EVENT_DCL_NODE_REQ_DATA_RESET_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790442,EVENT_DCL_NODE_REQ_DATA_RESET_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790443,EVENT_DCL_INODE_REQ_FORMAT_MEM_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790444,EVENT_DCL_NODE_REQ_FORMAT_MEM_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790445,EVENT_DCL_NODE_REQ_FORMAT_MEM_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790446,EVENT_DCL_INODE_REQ_SER_NB_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790447,EVENT_DCL_NODE_REQ_SER_NB_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790448,EVENT_DCL_NODE_REQ_SER_NB_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790449,EVENT_DCL_INODE_REQ_END_TEST_RES_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790450,EVENT_DCL_NODE_REQ_END_TEST_RES_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790451,EVENT_DCL_NODE_REQ_END_TEST_RES_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790452,EVENT_DCL_INODE_REQ_HW_INFO_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790453,EVENT_DCL_NODE_REQ_HW_INFO_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790454,EVENT_DCL_NODE_REQ_HW_INFO_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790455,EVENT_DCL_INODE_REQ_SW_INFO_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790456,EVENT_DCL_NODE_REQ_SW_INFO_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790457,EVENT_DCL_NODE_REQ_SW_INFO_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790464,EVENT_DCL_INODE_REQ_LOADER_INFO_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790465,EVENT_DCL_NODE_REQ_LOADER_INFO_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790466,EVENT_DCL_NODE_REQ_LOADER_INFO_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790467,EVENT_DCL_INODE_REQ_LIFECYC_DATA_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790468,EVENT_DCL_NODE_REQ_LIFECYC_DATA_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790469,EVENT_DCL_NODE_REQ_LIFECYC_DATA_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790470,EVENT_DCL_INODE_REQ_LAUNCH_DATE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790471,EVENT_DCL_NODE_REQ_LAUNCH_DATE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790472,EVENT_DCL_NODE_REQ_LAUNCH_DATE_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790473,EVENT_DCL_INODE_REQ_BOARD_NAME_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790474,EVENT_DCL_NODE_REQ_BOARD_NAME_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790475,EVENT_DCL_NODE_REQ_BOARD_NAME_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790476,EVENT_DCL_INODE_REQ_BOARD_OPT_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790477,EVENT_DCL_NODE_REQ_BOARD_OPT_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790478,EVENT_DCL_NODE_REQ_BOARD_OPT_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790479,EVENT_DCL_INODE_CONV_VOLTAGE_MON_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790480,EVENT_DCL_NODE_CONV_VOLTAGE_MON_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790481,EVENT_DCL_NODE_CONV_VOLTAGE_MON_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790482,EVENT_DCL_INODE_REQ_VOLT_STATE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790483,EVENT_DCL_NODE_REQ_VOLT_STATE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790484,EVENT_DCL_NODE_REQ_VOLT_STATE_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790485,EVENT_DCL_INODE_CONV_CURRENT_MON_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790486,EVENT_DCL_NODE_CONV_CURRENT_MON_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790487,EVENT_DCL_NODE_CONV_CURRENT_MON_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790488,EVENT_DCL_INODE_REQ_CURR_STATE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790489,EVENT_DCL_NODE_REQ_CURR_STATE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790490,EVENT_DCL_NODE_REQ_CURR_STATE_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50790491,EVENT_DCL_INODE_REQ_UNIQUE_NB_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
50790492,EVENT_DCL_NODE_REQ_UNIQUE_NB_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
50790493,EVENT_DCL_NODE_REQ_UNIQUE_NB_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
50855937,ERROR_DCL_FCTMOD_DIG_INP_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
50855952,ERROR_DCL_IFCTMOD_DIG_INP_REQ_ACTINP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
50855953,ERROR_DCL_FCTMOD_DIG_INP_REQ_ACTINP_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
50855954,ERROR_DCL_FCTMOD_DIG_INP_REQ_ACTINP_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
50921473,ERROR_DCL_FCTMOD_DIG_OUTP_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
50921488,ERROR_DCL_IFCTMOD_DIG_OUTP_SET_OUTP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
50921489,ERROR_DCL_FCTMOD_DIG_OUTP_SET_OUTP_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
50921490,ERROR_DCL_FCTMOD_DIG_OUTP_SET_OUTP_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
50921504,ERROR_DCL_IFCTMOD_DIG_OUTP_REQ_OUTP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
50921505,ERROR_DCL_FCTMOD_DIG_OUTP_REQ_OUTP_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
50921506,ERROR_DCL_FCTMOD_DIG_OUTP_REQ_OUTP_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
50921520,ERROR_DCL_IFCTMOD_DIG_OUTP_REQ_LIFE_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
50921521,ERROR_DCL_FCTMOD_DIG_OUTP_REQ_LIFE_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
50921522,ERROR_DCL_FCTMOD_DIG_OUTP_REQ_LIFE_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
50987009,ERROR_DCL_FCTMOD_ANA_INP_CANMSG_ANA_INP_DLC,Error,,,,,Low,FALSE,,,,
50987024,ERROR_DCL_IFCTMOD_ANA_INP_REQ_ACTINP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
50987025,ERROR_DCL_FCTMOD_ANA_INP_REQ_ACTINP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
50987026,ERROR_DCL_FCTMOD_ANA_INP_REQ_ACTINP_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
50987027,ERROR_DCL_FCTMOD_ANA_INP_REQ_ACTINP_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51052545,ERROR_DCL_FCTMOD_ANA_OUTP_CANMSG_ANA_OUTP_DLC,Error,,,,,Low,FALSE,,,,
51052560,ERROR_DCL_IFCTMOD_ANA_OUTP_SET_OUTP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51052561,ERROR_DCL_FCTMOD_ANA_OUTP_SET_OUTP_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51052562,ERROR_DCL_FCTMOD_ANA_OUTP_SET_OUTP_CANMSG_INVALID,Error,,,,,Low,FALSE,,,,
51052576,ERROR_DCL_IFCTMOD_ANA_OUTP_REQ_OUTP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51052577,ERROR_DCL_FCTMOD_ANA_OUTP_REQ_OUTP_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51052578,ERROR_DCL_FCTMOD_ANA_OUTP_REQ_OUTP_CANMSG_INVALID,Error,,,,,Low,FALSE,,,,
51052579,ERROR_DCL_FCTMOD_ANA_OUTP_REQ_OUTP_TIMEOUT,Error,,,,,Low,FALSE,,,,
51052580,ERROR_DCL_IFCTMOD_ANA_OUTP_REQ_LIVE_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51052581,ERROR_DCL_FCTMOD_ANA_OUTP_REQ_LIVE_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51052582,ERROR_DCL_FCTMOD_ANA_OUTP_REQ_LIVE_CANMSG_INVALID,Error,,,,,Low,FALSE,,,,
51052583,ERROR_DCL_FCTMOD_ANA_OUTP_REQ_LIVE_TIMEOUT,Error,,,,,Low,FALSE,,,,
51183617,EVENT_DCL_FCTMOD_MOTOR_NULL_PTR_ACCESS,Info,,,,,Low,FALSE,,,,
51183618,EVENT_DCL_IFCTMOD_MOTOR_NULL_PTR_ACCESS,Info,,,,,Low,FALSE,,,,
51183619,ERROR_DCL_FCTMOD_MOTOR_INVALID_MAIN_TASK_STATE,Error,,,,,Low,FALSE,,,,
51183620,ERROR_DCL_FCTMOD_MOTOR_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
51183632,EVENT_DCL_IFCTMOD_MOTOR_SET_STATE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51183633,EVENT_DCL_FCTMOD_MOTOR_SET_STATE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51183634,EVENT_DCL_FCTMOD_MOTOR_SET_STATE_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51183635,EVENT_DCL_FCTMOD_MOTOR_SET_STATE_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183636,EVENT_DCL_IFCTMOD_MOTOR_SET_STATE_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183648,EVENT_DCL_IFCTMOD_MOTOR_REFRUN_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51183649,EVENT_DCL_FCTMOD_MOTOR_REFRUN_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51183650,EVENT_DCL_FCTMOD_MOTOR_REFRUN_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51183651,EVENT_DCL_FCTMOD_MOTOR_REFRUN_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183652,EVENT_DCL_IFCTMOD_MOTOR_REFRUN_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183664,EVENT_DCL_IFCTMOD_MOTOR_POSREQ_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51183665,EVENT_DCL_FCTMOD_MOTOR_POSREQ_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51183666,EVENT_DCL_FCTMOD_MOTOR_POSREQ_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51183667,EVENT_DCL_FCTMOD_MOTOR_POSREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183668,EVENT_DCL_IFCTMOD_MOTOR_POSREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183680,EVENT_DCL_FCTMOD_MOTOR_ACTPOSREQ_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51183681,EVENT_DCL_FCTMOD_MOTOR_ACTPOSREQ_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51183682,EVENT_DCL_FCTMOD_MOTOR_ACTPOSREQ_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51183683,EVENT_DCL_FCTMOD_MOTOR_ACTPOSREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183684,EVENT_DCL_IFCTMOD_MOTOR_ACTPOSREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183696,EVENT_DCL_FCTMOD_MOTOR_ACTSPDREQ_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51183697,EVENT_DCL_FCTMOD_MOTOR_ACTSPDREQ_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51183698,EVENT_DCL_FCTMOD_MOTOR_ACTSPDREQ_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51183699,EVENT_DCL_FCTMOD_MOTOR_ACTSPDREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183700,EVENT_DCL_IFCTMOD_MOTOR_ACTSPDREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183712,EVENT_DCL_FCTMOD_MOTOR_SPDREQ_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51183713,EVENT_DCL_FCTMOD_MOTOR_SPDREQ_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51183714,EVENT_DCL_FCTMOD_MOTOR_SPDREQ_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51183715,EVENT_DCL_FCTMOD_MOTOR_SPDREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183716,EVENT_DCL_IFCTMOD_MOTOR_SPDREQ_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51183729,EVENT_DCL_FCTMOD_MOTOR_LIFECYCLEDATA_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51183730,EVENT_DCL_FCTMOD_MOTOR_LIFECYCLEDATA_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51183732,EVENT_DCL_IFCTMOD_MOTOR_LIFECYCLEDATA_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51249153,ERROR_DCL_FCTMOD_RFID11785_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
51249168,ERROR_DCL_IFCTMOD_RFID11785_SET_CONFIG_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51249169,ERROR_DCL_FCTMOD_RFID11785_SET_CONFIG_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51249170,ERROR_DCL_FCTMOD_RFID11785_SET_CONFIG_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51249184,ERROR_DCL_IFCTMOD_RFID11785_LOGIN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51249185,ERROR_DCL_FCTMOD_RFID11785_LOGIN_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51249186,ERROR_DCL_FCTMOD_RFID11785_LOGIN_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51249200,ERROR_DCL_IFCTMOD_RFID11785_READ_DATA_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51249201,ERROR_DCL_FCTMOD_RFID11785_READ_DATA_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51249202,ERROR_DCL_FCTMOD_RFID11785_READ_DATA_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51249216,ERROR_DCL_IFCTMOD_RFID11785_READ_UID_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51249217,ERROR_DCL_FCTMOD_RFID11785_READ_UID_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51249218,ERROR_DCL_FCTMOD_RFID11785_READ_UID_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51249232,ERROR_DCL_IFCTMOD_RFID11785_WRITE_DATA_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51249233,ERROR_DCL_FCTMOD_RFID11785_WRITE_DATA_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51249234,ERROR_DCL_FCTMOD_RFID11785_WRITE_DATA_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51314689,ERROR_DCL_FCTMOD_RFID15693_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
51314704,ERROR_DCL_IFCTMOD_RFID15693_SET_CONFIG_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51314705,ERROR_DCL_FCTMOD_RFID15693_SET_CONFIG_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51314706,ERROR_DCL_FCTMOD_RFID15693_SET_CONFIG_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51314720,ERROR_DCL_IFCTMOD_RFID15693_ACQUIRE_UID_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51314721,ERROR_DCL_FCTMOD_RFID15693_ACQUIRE_UID_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51314722,ERROR_DCL_FCTMOD_RFID15693_ACQUIRE_UID_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51314736,ERROR_DCL_IFCTMOD_RFID15693_SET_UID_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51314737,ERROR_DCL_FCTMOD_RFID15693_SET_UID_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51314738,ERROR_DCL_FCTMOD_RFID15693_SET_UID_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51314752,ERROR_DCL_IFCTMOD_RFID15693_REQUEST_UID_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51314753,ERROR_DCL_FCTMOD_RFID15693_REQUEST_UID_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51314754,ERROR_DCL_FCTMOD_RFID15693_REQUEST_UID_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51314768,ERROR_DCL_IFCTMOD_RFID15693_READ_BLOCK_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51314769,ERROR_DCL_FCTMOD_RFID15693_READ_BLOCK_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51314770,ERROR_DCL_FCTMOD_RFID15693_READ_BLOCK_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51314784,ERROR_DCL_IFCTMOD_RFID15693_WRITE_BLOCK_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51314785,ERROR_DCL_FCTMOD_RFID15693_WRITE_BLOCK_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51314786,ERROR_DCL_FCTMOD_RFID15693_WRITE_BLOCK_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51314800,ERROR_DCL_IFCTMOD_RFID15693_LOCK_BLOCK_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51314801,ERROR_DCL_FCTMOD_RFID15693_LOCK_BLOCK_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51314802,ERROR_DCL_FCTMOD_RFID15693_LOCK_BLOCK_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51380225,EVENT_DCL_FCTMOD_TEMP_NULL_PTR_ACCESS,Info,,,,,Low,FALSE,,,,
51380226,EVENT_DCL_IFCTMOD_TEMP_NULL_PTR_ACCESS,Info,,,,,Low,FALSE,,,,
51380227,ERROR_DCL_FCTMOD_TEMP_INVALID_MAIN_TASK_STATE,Error,,,,,Low,FALSE,,,,
51380228,ERROR_DCL_FCTMOD_TEMP_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
51380240,EVENT_DCL_IFCTMOD_TEMP_SET_TEMP_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51380241,EVENT_DCL_FCTMOD_TEMP_SET_TEMP_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51380242,EVENT_DCL_FCTMOD_TEMP_SET_TEMP_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380243,EVENT_DCL_IFCTMOD_TEMP_SET_TEMP_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380256,EVENT_DCL_IFCTMOD_TEMP_REQ_ACTTEMP_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51380257,EVENT_DCL_FCTMOD_TEMP_REQ_ACTTEMP_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51380258,EVENT_DCL_FCTMOD_TEMP_REQ_ACTTEMP_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51380259,EVENT_DCL_FCTMOD_TEMP_REQ_ACTTEMP_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380260,EVENT_DCL_IFCTMOD_TEMP_REQ_ACTTEMP_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380272,EVENT_DCL_IFCTMOD_TEMP_SET_OPMODE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51380273,EVENT_DCL_FCTMOD_TEMP_SET_OPMODE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51380275,EVENT_DCL_FCTMOD_TEMP_SET_OPMODE_INVALID_STATE,Info,,,,,Low,FALSE,,,,
